reviewId,userName,content,score,reviewCreatedVersion,at,appVersion,remove_special_characters,lowercased_words,tokenized_words,stopword_removal,processed_sentence
00f8dd71-4e39-4fd9-8972-4a47e3e3a7ee,Nur Asnah,Ini aplikasi scam. Harga berbeda jauh dari market,1,2.40.0,5/1/2024,2.40.0,Ini aplikasi scam Harga berbeda jauh dari market,ini aplikasi scam harga berbeda jauh dari market,"['ini', 'aplikasi', 'scam', 'harga', 'berbeda', 'jauh', 'dari', 'market']","['aplikasi', 'scam', 'harga', 'berbeda', 'market']",aplikasi scam harga berbeda market
8ca2a7bb-be6b-4e1e-8e3b-6699de37d5d2,Muhammad Muhammad,"Kebanyakan buat event gak mampu bayar , akhirnya syarat even diubah terus sampai ada kesalahan penggunaal nya",1,2.10.0,12/17/2022,2.10.0,Kebanyakan buat event gak mampu bayar  akhirnya syarat even diubah terus sampai ada kesalahan penggunaal nya,kebanyakan buat event gak mampu bayar  akhirnya syarat even diubah terus sampai ada kesalahan penggunaal nya,"['kebanyakan', 'buat', 'event', 'gak', 'mampu', 'bayar', 'akhirnya', 'syarat', 'even', 'diubah', 'terus', 'sampai', 'ada', 'kesalahan', 'penggunaal', 'nya']","['kebanyakan', 'event', 'gak', 'bayar', 'syarat', 'even', 'diubah', 'kesalahan', 'penggunaal', 'nya']",kebanyakan event gak bayar syarat even diubah kesalahan penggunaal nya
17cfd01d-3b90-4f32-bbd6-2ac7f53afb25,AOV Moment,Aplikasi menjadi lemot ketika market rame padahal sudah terupdete + jaringan lancar mohon diperbaiki servernya thx klo lancar lg saya ksih star 5,1,2.6.0,9/11/2022,2.6.0,Aplikasi menjadi lemot ketika market rame padahal sudah terupdete  jaringan lancar mohon diperbaiki servernya thx klo lancar lg saya ksih star 5,aplikasi menjadi lemot ketika market rame padahal sudah terupdete  jaringan lancar mohon diperbaiki servernya thx klo lancar lg saya ksih star 5,"['aplikasi', 'menjadi', 'lemot', 'ketika', 'market', 'rame', 'padahal', 'sudah', 'terupdete', 'jaringan', 'lancar', 'mohon', 'diperbaiki', 'servernya', 'thx', 'klo', 'lancar', 'lg', 'saya', 'ksih', 'star', '5']","['aplikasi', 'lemot', 'market', 'rame', 'terupdete', 'jaringan', 'lancar', 'mohon', 'diperbaiki', 'servernya', 'thx', 'klo', 'lancar', 'lg', 'ksih', 'star', '5']",aplikasi lemot market rame terupdete jaringan lancar mohon diperbaiki servernya thx klo lancar lg ksih star 5
cdb779f0-f143-49bf-b564-7ad61fa53878,juni juni,Terlalu sering maintanance,1,2.38.0,11/28/2023,2.38.0,Terlalu sering maintanance,terlalu sering maintanance,"['terlalu', 'sering', 'maintanance']",['maintanance'],maintanance
2d760645-6849-49c0-b54d-cb56615f8ecc,Renaldi Davit S,Cs nya slow respon dan penanganan nya buruk sekali nunngu 2 jam masalah tidak clear dan reward event telat terus Bintang 1 dulu aja,1,2.10.0,12/14/2022,2.10.0,Cs nya slow respon dan penanganan nya buruk sekali nunngu 2 jam masalah tidak clear dan reward event telat terus Bintang 1 dulu aja,cs nya slow respon dan penanganan nya buruk sekali nunngu 2 jam masalah tidak clear dan reward event telat terus bintang 1 dulu aja,"['cs', 'nya', 'slow', 'respon', 'dan', 'penanganan', 'nya', 'buruk', 'sekali', 'nunngu', '2', 'jam', 'masalah', 'tidak', 'clear', 'dan', 'reward', 'event', 'telat', 'terus', 'bintang', '1', 'dulu', 'aja']","['cs', 'nya', 'slow', 'respon', 'penanganan', 'nya', 'buruk', 'nunngu', '2', 'jam', 'clear', 'reward', 'event', 'telat', 'bintang', '1', 'aja']",cs nya slow respon penanganan nya buruk nunngu 2 jam clear reward event telat bintang 1 aja
abe592fc-8f13-4d50-a950-faefb0684d25,nabila Putri,Fitur masih membingungkan. Biaya transaksi mahal. Fee Withdraw terlalu tinggi untuk pemula.,1,,8/21/2023,,Fitur masih membingungkan Biaya transaksi mahal Fee Withdraw terlalu tinggi untuk pemula,fitur masih membingungkan biaya transaksi mahal fee withdraw terlalu tinggi untuk pemula,"['fitur', 'masih', 'membingungkan', 'biaya', 'transaksi', 'mahal', 'fee', 'withdraw', 'terlalu', 'tinggi', 'untuk', 'pemula']","['fitur', 'membingungkan', 'biaya', 'transaksi', 'mahal', 'fee', 'withdraw', 'pemula']",fitur membingungkan biaya transaksi mahal fee withdraw pemula
ad7c21b4-3d59-44af-adfb-d765fd442a49,Muhamad Albani,Tolong lah kalau widrawh jam 9 keatas cepetin prosesnya udah biaya admin gede lama lagi prpsesnya,1,2.37.0,11/17/2023,2.37.0,Tolong lah kalau widrawh jam 9 keatas cepetin prosesnya udah biaya admin gede lama lagi prpsesnya,tolong lah kalau widrawh jam 9 keatas cepetin prosesnya udah biaya admin gede lama lagi prpsesnya,"['tolong', 'lah', 'kalau', 'widrawh', 'jam', '9', 'keatas', 'cepetin', 'prosesnya', 'udah', 'biaya', 'admin', 'gede', 'lama', 'lagi', 'prpsesnya']","['tolong', 'widrawh', 'jam', '9', 'keatas', 'cepetin', 'prosesnya', 'udah', 'biaya', 'admin', 'gede', 'prpsesnya']",tolong widrawh jam 9 keatas cepetin prosesnya udah biaya admin gede prpsesnya
bff2a6f8-f636-4a44-a155-6d0a358ea6c7,Halobg Halojuga,Mohon maaf ini apk jelek banget,1,2.43.5,12/3/2024,2.43.5,Mohon maaf ini apk jelek banget,mohon maaf ini apk jelek banget,"['mohon', 'maaf', 'ini', 'apk', 'jelek', 'banget']","['mohon', 'maaf', 'apk', 'jelek', 'banget']",mohon maaf apk jelek banget
2bee9cae-a4cf-4d7d-818f-a8558342f879,Fakrik Ajs,Mau apdet sudah amat kembali lajut lajut Mulu,1,2.46.0,4/14/2024,2.46.0,Mau apdet sudah amat kembali lajut lajut Mulu,mau apdet sudah amat kembali lajut lajut mulu,"['mau', 'apdet', 'sudah', 'amat', 'kembali', 'lajut', 'lajut', 'mulu']","['apdet', 'lajut', 'lajut', 'mulu']",apdet lajut lajut mulu
017a6071-6b4a-464b-bd86-17ab54763b1e,aryo wicaksono,"App apa ini 9,500 transaksi lama banget ber jam jam mending pilih yg lain deh",1,,3/13/2024,,App apa ini 9500 transaksi lama banget ber jam jam mending pilih yg lain deh,app apa ini 9500 transaksi lama banget ber jam jam mending pilih yg lain deh,"['app', 'apa', 'ini', '9500', 'transaksi', 'lama', 'banget', 'ber', 'jam', 'jam', 'mending', 'pilih', 'yg', 'lain', 'deh']","['app', '9500', 'transaksi', 'banget', 'ber', 'jam', 'jam', 'mending', 'pilih', 'yg', 'deh']",app 9500 transaksi banget ber jam jam mending pilih yg deh
a29cb144-e072-4272-b480-89481a7b27ca,Yoana Siti,"Saya punya crypto MEME tapi knp tidak bisa di jual,setiap saya mau jual pasti tertulis perdagangan ini sementara di berhentikan,nasib uang saya gmn ini",1,,7/11/2023,,Saya punya crypto MEME tapi knp tidak bisa di jualsetiap saya mau jual pasti tertulis perdagangan ini sementara di berhentikannasib uang saya gmn ini,saya punya crypto meme tapi knp tidak bisa di jualsetiap saya mau jual pasti tertulis perdagangan ini sementara di berhentikannasib uang saya gmn ini,"['saya', 'punya', 'crypto', 'meme', 'tapi', 'knp', 'tidak', 'bisa', 'di', 'jualsetiap', 'saya', 'mau', 'jual', 'pasti', 'tertulis', 'perdagangan', 'ini', 'sementara', 'di', 'berhentikannasib', 'uang', 'saya', 'gmn', 'ini']","['crypto', 'meme', 'knp', 'jualsetiap', 'jual', 'tertulis', 'perdagangan', 'berhentikannasib', 'uang', 'gmn']",crypto meme knp jualsetiap jual tertulis perdagangan berhentikannasib uang gmn
17c1d4de-d6ce-42cb-8b49-6d2bcebc1767,Yang Terbaik,Minimal deposit nya bisa diturunin tidak kaya pluang bisa Rp. 10.000,1,2.41.1,4/2/2024,2.41.1,Minimal deposit nya bisa diturunin tidak kaya pluang bisa Rp 10000,minimal deposit nya bisa diturunin tidak kaya pluang bisa rp 10000,"['minimal', 'deposit', 'nya', 'bisa', 'diturunin', 'tidak', 'kaya', 'pluang', 'bisa', 'rp', '10000']","['minimal', 'deposit', 'nya', 'diturunin', 'kaya', 'pluang', 'rp', '10000']",minimal deposit nya diturunin kaya pluang rp 10000
6a2dfdf9-7116-4343-a098-ece214aac3b3,Andre Sitompul,"tidak bisa narik uang ,,caranya withdraw aset nya gimana",1,2.39.0,12/17/2023,2.39.0,tidak bisa narik uang caranya withdraw aset nya gimana,tidak bisa narik uang caranya withdraw aset nya gimana,"['tidak', 'bisa', 'narik', 'uang', 'caranya', 'withdraw', 'aset', 'nya', 'gimana']","['narik', 'uang', 'withdraw', 'aset', 'nya', 'gimana']",narik uang withdraw aset nya gimana
95bc8b8b-c21c-4753-9020-11be41e35a9e,Jumadi 11,Sangat bagus buat ngabisin duit...😀😀,1,2.41.1,1/23/2024,2.41.1,Sangat bagus buat ngabisin duit,sangat bagus buat ngabisin duit,"['sangat', 'bagus', 'buat', 'ngabisin', 'duit']","['bagus', 'ngabisin', 'duit']",bagus ngabisin duit
0b6e56f8-b958-43e0-a378-57e48dc10789,Yunus Bmth,Gak bisa beli ondo,1,2.45.1,2/4/2024,2.45.1,Gak bisa beli ondo,gak bisa beli ondo,"['gak', 'bisa', 'beli', 'ondo']","['gak', 'beli', 'ondo']",gak beli ondo
a0f6b4a4-1f0d-4317-9f09-8d8de0c11d35,reni indra,Nggak bisa apload identitas,1,2.42.0,2/18/2024,2.42.0,Nggak bisa apload identitas,nggak bisa apload identitas,"['nggak', 'bisa', 'apload', 'identitas']","['nggak', 'apload', 'identitas']",nggak apload identitas
c35132c9-914c-4be8-bf25-92abaa638c67,Adi Wwtp,Bug nya pas mau beli market order malah delay,1,,3/20/2024,,Bug nya pas mau beli market order malah delay,bug nya pas mau beli market order malah delay,"['bug', 'nya', 'pas', 'mau', 'beli', 'market', 'order', 'malah', 'delay']","['bug', 'nya', 'pas', 'beli', 'market', 'order', 'delay']",bug nya pas beli market order delay
96b9986d-902f-4efc-a39b-b3f96b953b2c,Koko Pratama,"Kebanyakan biaya admin nya , Harga juga nggk sesuai dengan global, Grafik nya jelek, Crypto masih sedikit, Nggk ad suport nya,",1,,11/27/2022,,Kebanyakan biaya admin nya  Harga juga nggk sesuai dengan global Grafik nya jelek Crypto masih sedikit Nggk ad suport nya,kebanyakan biaya admin nya  harga juga nggk sesuai dengan global grafik nya jelek crypto masih sedikit nggk ad suport nya,"['kebanyakan', 'biaya', 'admin', 'nya', 'harga', 'juga', 'nggk', 'sesuai', 'dengan', 'global', 'grafik', 'nya', 'jelek', 'crypto', 'masih', 'sedikit', 'nggk', 'ad', 'suport', 'nya']","['kebanyakan', 'biaya', 'admin', 'nya', 'harga', 'nggk', 'sesuai', 'global', 'grafik', 'nya', 'jelek', 'crypto', 'nggk', 'ad', 'suport', 'nya']",kebanyakan biaya admin nya harga nggk sesuai global grafik nya jelek crypto nggk ad suport nya
c6c8a47e-d025-4e49-82f7-8085475018cd,Azriel Firdiansyah,reward tidak masuk sudah 2 minggu hampir 3 minggu.. padahal sudah memenuhi syarat namun hasilnya malah nihil.. penipu!!,1,2.10.0,12/23/2022,2.10.0,reward tidak masuk sudah 2 minggu hampir 3 minggu padahal sudah memenuhi syarat namun hasilnya malah nihil penipu,reward tidak masuk sudah 2 minggu hampir 3 minggu padahal sudah memenuhi syarat namun hasilnya malah nihil penipu,"['reward', 'tidak', 'masuk', 'sudah', '2', 'minggu', 'hampir', '3', 'minggu', 'padahal', 'sudah', 'memenuhi', 'syarat', 'namun', 'hasilnya', 'malah', 'nihil', 'penipu']","['reward', 'masuk', '2', 'minggu', '3', 'minggu', 'memenuhi', 'syarat', 'hasilnya', 'nihil', 'penipu']",reward masuk 2 minggu 3 minggu memenuhi syarat hasilnya nihil penipu
b4053dc2-b82d-437a-b33b-53f1ee828a4a,A P P,"""Kolom yang dibutuhkan kosong : digital signature"" selalu seperti itu terus. Tolong perbaiki",1,2.9.0,11/23/2022,2.9.0,Kolom yang dibutuhkan kosong  digital signature selalu seperti itu terus Tolong perbaiki,kolom yang dibutuhkan kosong  digital signature selalu seperti itu terus tolong perbaiki,"['kolom', 'yang', 'dibutuhkan', 'kosong', 'digital', 'signature', 'selalu', 'seperti', 'itu', 'terus', 'tolong', 'perbaiki']","['kolom', 'dibutuhkan', 'kosong', 'digital', 'signature', 'tolong', 'perbaiki']",kolom dibutuhkan kosong digital signature tolong perbaiki
0ce2a482-c363-43b8-bb6a-9a508e23659c,PEMUDA KREATIF KOLAKA TIMUR,"Lebih bagus apk yg lama dibanding sekarang, tolong knp tombol jualnya tidak bisa di tindis sementara crypto sya loss",1,2.13.0,12/29/2022,2.13.0,Lebih bagus apk yg lama dibanding sekarang tolong knp tombol jualnya tidak bisa di tindis sementara crypto sya loss,lebih bagus apk yg lama dibanding sekarang tolong knp tombol jualnya tidak bisa di tindis sementara crypto sya loss,"['lebih', 'bagus', 'apk', 'yg', 'lama', 'dibanding', 'sekarang', 'tolong', 'knp', 'tombol', 'jualnya', 'tidak', 'bisa', 'di', 'tindis', 'sementara', 'crypto', 'sya', 'loss']","['bagus', 'apk', 'yg', 'dibanding', 'tolong', 'knp', 'tombol', 'jualnya', 'tindis', 'crypto', 'sya', 'loss']",bagus apk yg dibanding tolong knp tombol jualnya tindis crypto sya loss
f1d6d6c7-77d3-4899-a87e-6f1b0d65caad,Toyiman Toyiman,"Mau daftar susah amat,Uda seminggu eror terus,pas mau verifikasi identitas susah,ktanya nik anda sudah terdaftar dengan email lain,rasana blm pernh tu...,hduhhh bikin pusing aja....",1,2.11.0,12/23/2022,2.11.0,Mau daftar susah amatUda seminggu eror teruspas mau verifikasi identitas susahktanya nik anda sudah terdaftar dengan email lainrasana blm pernh tuhduhhh bikin pusing aja,mau daftar susah amatuda seminggu eror teruspas mau verifikasi identitas susahktanya nik anda sudah terdaftar dengan email lainrasana blm pernh tuhduhhh bikin pusing aja,"['mau', 'daftar', 'susah', 'amatuda', 'seminggu', 'eror', 'teruspas', 'mau', 'verifikasi', 'identitas', 'susahktanya', 'nik', 'anda', 'sudah', 'terdaftar', 'dengan', 'email', 'lainrasana', 'blm', 'pernh', 'tuhduhhh', 'bikin', 'pusing', 'aja']","['daftar', 'susah', 'amatuda', 'seminggu', 'eror', 'teruspas', 'verifikasi', 'identitas', 'susahktanya', 'nik', 'terdaftar', 'email', 'lainrasana', 'blm', 'pernh', 'tuhduhhh', 'bikin', 'pusing', 'aja']",daftar susah amatuda seminggu eror teruspas verifikasi identitas susahktanya nik terdaftar email lainrasana blm pernh tuhduhhh bikin pusing aja
5eef7e7c-980d-4b57-b9fc-f78f199d2fa3,Vicom Irwan,"Aplikasi error,,,,daftar pas suruh Poto KTP malah gk bisa balik lg,,,gk jelass",1,2.27.0,4/6/2023,2.27.0,Aplikasi errordaftar pas suruh Poto KTP malah gk bisa balik lggk jelass,aplikasi errordaftar pas suruh poto ktp malah gk bisa balik lggk jelass,"['aplikasi', 'errordaftar', 'pas', 'suruh', 'poto', 'ktp', 'malah', 'gk', 'bisa', 'balik', 'lggk', 'jelass']","['aplikasi', 'errordaftar', 'pas', 'suruh', 'poto', 'ktp', 'gk', 'lggk', 'jelass']",aplikasi errordaftar pas suruh poto ktp gk lggk jelass
6164b09d-8548-4c64-9c08-5d37b6b6347c,Eti Etii,"Bintang 1 karena pelayanan CS nya, slow respon & ga informatif, hanya pake template yang sama",1,,1/31/2023,,Bintang 1 karena pelayanan CS nya slow respon  ga informatif hanya pake template yang sama,bintang 1 karena pelayanan cs nya slow respon  ga informatif hanya pake template yang sama,"['bintang', '1', 'karena', 'pelayanan', 'cs', 'nya', 'slow', 'respon', 'ga', 'informatif', 'hanya', 'pake', 'template', 'yang', 'sama']","['bintang', '1', 'pelayanan', 'cs', 'nya', 'slow', 'respon', 'ga', 'informatif', 'pake', 'template']",bintang 1 pelayanan cs nya slow respon ga informatif pake template
72d07d99-bb51-4540-a288-cbdfb0dd0f24,Ahsin Rizal,"pesan saya Jangan di download jangan deposit, Aplikasi fiturnya minim cuma bisa buy dan sel,,GK tersedia menu penarikan ke dompet krypto",1,2.11.0,12/16/2022,2.11.0,pesan saya Jangan di download jangan deposit Aplikasi fiturnya minim cuma bisa buy dan selGK tersedia menu penarikan ke dompet krypto,pesan saya jangan di download jangan deposit aplikasi fiturnya minim cuma bisa buy dan selgk tersedia menu penarikan ke dompet krypto,"['pesan', 'saya', 'jangan', 'di', 'download', 'jangan', 'deposit', 'aplikasi', 'fiturnya', 'minim', 'cuma', 'bisa', 'buy', 'dan', 'selgk', 'tersedia', 'menu', 'penarikan', 'ke', 'dompet', 'krypto']","['pesan', 'download', 'deposit', 'aplikasi', 'fiturnya', 'minim', 'buy', 'selgk', 'tersedia', 'menu', 'penarikan', 'dompet', 'krypto']",pesan download deposit aplikasi fiturnya minim buy selgk tersedia menu penarikan dompet krypto
044118cd-265c-458a-8ffb-a23aa42b86f9,Tirta Sasmita,Di update ko malah ngga bisa liat grafik nya bikin pusing aja enakan yg kemarin,1,2.19.0,3/16/2023,2.19.0,Di update ko malah ngga bisa liat grafik nya bikin pusing aja enakan yg kemarin,di update ko malah ngga bisa liat grafik nya bikin pusing aja enakan yg kemarin,"['di', 'update', 'ko', 'malah', 'ngga', 'bisa', 'liat', 'grafik', 'nya', 'bikin', 'pusing', 'aja', 'enakan', 'yg', 'kemarin']","['update', 'ko', 'ngga', 'liat', 'grafik', 'nya', 'bikin', 'pusing', 'aja', 'enakan', 'yg', 'kemarin']",update ko ngga liat grafik nya bikin pusing aja enakan yg kemarin
7ac0cdb1-def4-40dc-94ff-beb9bbe8d6e4,Bacot Netizen,Memang benar diawasi Bappepti. Tapi tidak lengkap. Tidak ada Token Shiba Inu yang market Cap nya pringkat 13 Dunia. Dan tidak ada staking untuk mendapatkan bunga reward. Ibarat pengganti deviden. Jadi gak cuma mengharapkan kapital gain aja. Mohon pertimbangannya untuk membuat staking,1,2.7.0,10/11/2022,2.7.0,Memang benar diawasi Bappepti Tapi tidak lengkap Tidak ada Token Shiba Inu yang market Cap nya pringkat 13 Dunia Dan tidak ada staking untuk mendapatkan bunga reward Ibarat pengganti deviden Jadi gak cuma mengharapkan kapital gain aja Mohon pertimbangannya untuk membuat staking,memang benar diawasi bappepti tapi tidak lengkap tidak ada token shiba inu yang market cap nya pringkat 13 dunia dan tidak ada staking untuk mendapatkan bunga reward ibarat pengganti deviden jadi gak cuma mengharapkan kapital gain aja mohon pertimbangannya untuk membuat staking,"['memang', 'benar', 'diawasi', 'bappepti', 'tapi', 'tidak', 'lengkap', 'tidak', 'ada', 'token', 'shiba', 'inu', 'yang', 'market', 'cap', 'nya', 'pringkat', '13', 'dunia', 'dan', 'tidak', 'ada', 'staking', 'untuk', 'mendapatkan', 'bunga', 'reward', 'ibarat', 'pengganti', 'deviden', 'jadi', 'gak', 'cuma', 'mengharapkan', 'kapital', 'gain', 'aja', 'mohon', 'pertimbangannya', 'untuk', 'membuat', 'staking']","['diawasi', 'bappepti', 'lengkap', 'token', 'shiba', 'inu', 'market', 'cap', 'nya', 'pringkat', '13', 'dunia', 'staking', 'bunga', 'reward', 'pengganti', 'deviden', 'gak', 'mengharapkan', 'kapital', 'gain', 'aja', 'mohon', 'pertimbangannya', 'staking']",diawasi bappepti lengkap token shiba inu market cap nya pringkat 13 dunia staking bunga reward pengganti deviden gak mengharapkan kapital gain aja mohon pertimbangannya staking
995187bb-9cb7-4c39-9b37-9d0ec0962564,Idan 18,"AGENT ATAU CUSTOMER SERVICE NYA gak jelas dalam memberikan informasi dan sangat lambat dalam mebalas pesan, disayangkan bgt",1,2.13.0,12/28/2022,2.13.0,AGENT ATAU CUSTOMER SERVICE NYA gak jelas dalam memberikan informasi dan sangat lambat dalam mebalas pesan disayangkan bgt,agent atau customer service nya gak jelas dalam memberikan informasi dan sangat lambat dalam mebalas pesan disayangkan bgt,"['agent', 'atau', 'customer', 'service', 'nya', 'gak', 'jelas', 'dalam', 'memberikan', 'informasi', 'dan', 'sangat', 'lambat', 'dalam', 'mebalas', 'pesan', 'disayangkan', 'bgt']","['agent', 'customer', 'service', 'nya', 'gak', 'informasi', 'lambat', 'mebalas', 'pesan', 'disayangkan', 'bgt']",agent customer service nya gak informasi lambat mebalas pesan disayangkan bgt
b1b3594d-3221-4713-be17-ca5633737144,Dull Sidik,"Sdh lebih dari 1 minggu. Selalu ""registrasi dalam proses"". Terlalu lama prosesnya. Drpd mnunggu, lbh baik uninstal.",1,2.20.1,5/4/2023,2.20.1,Sdh lebih dari 1 minggu Selalu registrasi dalam proses Terlalu lama prosesnya Drpd mnunggu lbh baik uninstal,sdh lebih dari 1 minggu selalu registrasi dalam proses terlalu lama prosesnya drpd mnunggu lbh baik uninstal,"['sdh', 'lebih', 'dari', '1', 'minggu', 'selalu', 'registrasi', 'dalam', 'proses', 'terlalu', 'lama', 'prosesnya', 'drpd', 'mnunggu', 'lbh', 'baik', 'uninstal']","['sdh', '1', 'minggu', 'registrasi', 'proses', 'prosesnya', 'drpd', 'mnunggu', 'lbh', 'uninstal']",sdh 1 minggu registrasi proses prosesnya drpd mnunggu lbh uninstal
d7719980-f64f-4817-a155-1f8f9c24b83f,Rafi Ahmad,"Top up gratis sih, cuma biaya penarikan 9rb. Mahal sih, bisa di turunkan ga ya.",1,2.20.1,8/26/2023,2.20.1,Top up gratis sih cuma biaya penarikan 9rb Mahal sih bisa di turunkan ga ya,top up gratis sih cuma biaya penarikan 9rb mahal sih bisa di turunkan ga ya,"['top', 'up', 'gratis', 'sih', 'cuma', 'biaya', 'penarikan', '9rb', 'mahal', 'sih', 'bisa', 'di', 'turunkan', 'ga', 'ya']","['top', 'up', 'gratis', 'sih', 'biaya', 'penarikan', '9rb', 'mahal', 'sih', 'turunkan', 'ga', 'ya']",top up gratis sih biaya penarikan 9rb mahal sih turunkan ga ya
c9b345ec-25c1-45a7-a5c5-590284dede8e,Reza Jeh,"Biaya Transaksi + Pajak Terlalu Tinggi, ditambah Biaya Penarikan BCA nya juga tinggi. Cancelling Transaksi juga lama",1,2.30.0,11/8/2023,2.30.0,Biaya Transaksi  Pajak Terlalu Tinggi ditambah Biaya Penarikan BCA nya juga tinggi Cancelling Transaksi juga lama,biaya transaksi  pajak terlalu tinggi ditambah biaya penarikan bca nya juga tinggi cancelling transaksi juga lama,"['biaya', 'transaksi', 'pajak', 'terlalu', 'tinggi', 'ditambah', 'biaya', 'penarikan', 'bca', 'nya', 'juga', 'tinggi', 'cancelling', 'transaksi', 'juga', 'lama']","['biaya', 'transaksi', 'pajak', 'ditambah', 'biaya', 'penarikan', 'bca', 'nya', 'cancelling', 'transaksi']",biaya transaksi pajak ditambah biaya penarikan bca nya cancelling transaksi
3f230081-62ef-40a2-8969-d05323bb1773,Agung Raga,"Aplikasi busuk, deposit susah, tf pake virtual account cuma ada sedikit bank, market order jebakan, gak bisa beli kripto dibawah 15rb",1,2.28.0,5/7/2023,2.28.0,Aplikasi busuk deposit susah tf pake virtual account cuma ada sedikit bank market order jebakan gak bisa beli kripto dibawah 15rb,aplikasi busuk deposit susah tf pake virtual account cuma ada sedikit bank market order jebakan gak bisa beli kripto dibawah 15rb,"['aplikasi', 'busuk', 'deposit', 'susah', 'tf', 'pake', 'virtual', 'account', 'cuma', 'ada', 'sedikit', 'bank', 'market', 'order', 'jebakan', 'gak', 'bisa', 'beli', 'kripto', 'dibawah', '15rb']","['aplikasi', 'busuk', 'deposit', 'susah', 'tf', 'pake', 'virtual', 'account', 'bank', 'market', 'order', 'jebakan', 'gak', 'beli', 'kripto', 'dibawah', '15rb']",aplikasi busuk deposit susah tf pake virtual account bank market order jebakan gak beli kripto dibawah 15rb
a7987f5e-4862-4839-b019-22955b0e164e,Muhammad Fadli,Banyak koin Minimum pembelian terlalu besar. Untuk diversifikasi kyaknya kurang cocok utk modal kecil dan pemula,1,2.28.0,6/26/2023,2.28.0,Banyak koin Minimum pembelian terlalu besar Untuk diversifikasi kyaknya kurang cocok utk modal kecil dan pemula,banyak koin minimum pembelian terlalu besar untuk diversifikasi kyaknya kurang cocok utk modal kecil dan pemula,"['banyak', 'koin', 'minimum', 'pembelian', 'terlalu', 'besar', 'untuk', 'diversifikasi', 'kyaknya', 'kurang', 'cocok', 'utk', 'modal', 'kecil', 'dan', 'pemula']","['koin', 'minimum', 'pembelian', 'diversifikasi', 'kyaknya', 'cocok', 'utk', 'modal', 'pemula']",koin minimum pembelian diversifikasi kyaknya cocok utk modal pemula
e1e80799-9441-4112-9eba-531ce23a3b6e,Tiya konyoll,Penarikan dana ke rekening terlalu lama. Enak ditokocrypto. Cepet tidak sampai 1 menit,1,2.29.1,7/15/2023,2.29.1,Penarikan dana ke rekening terlalu lama Enak ditokocrypto Cepet tidak sampai 1 menit,penarikan dana ke rekening terlalu lama enak ditokocrypto cepet tidak sampai 1 menit,"['penarikan', 'dana', 'ke', 'rekening', 'terlalu', 'lama', 'enak', 'ditokocrypto', 'cepet', 'tidak', 'sampai', '1', 'menit']","['penarikan', 'dana', 'rekening', 'enak', 'ditokocrypto', 'cepet', '1', 'menit']",penarikan dana rekening enak ditokocrypto cepet 1 menit
36b6bce4-b496-40c3-8c32-a132ae4798f1,cerita motivasi semangat jiwa,"Sebagai user saya sgt dirugikan krn withdrawn tdk berhasil sdh komplain melalui email tapi masalah sy tdk diselesaikan , anda membaca ini jgn memakai ajaib kripto pd saat ini krn sgt merugikan sistem di aplikasi sebagai pengguna!!!!! kantor pusatnya saja di neo soho tdk ada org !!kaya kantor kuburan!!!!",1,2.30.0,8/23/2023,2.30.0,Sebagai user saya sgt dirugikan krn withdrawn tdk berhasil sdh komplain melalui email tapi masalah sy tdk diselesaikan  anda membaca ini jgn memakai ajaib kripto pd saat ini krn sgt merugikan sistem di aplikasi sebagai pengguna kantor pusatnya saja di neo soho tdk ada org kaya kantor kuburan,sebagai user saya sgt dirugikan krn withdrawn tdk berhasil sdh komplain melalui email tapi masalah sy tdk diselesaikan  anda membaca ini jgn memakai ajaib kripto pd saat ini krn sgt merugikan sistem di aplikasi sebagai pengguna kantor pusatnya saja di neo soho tdk ada org kaya kantor kuburan,"['sebagai', 'user', 'saya', 'sgt', 'dirugikan', 'krn', 'withdrawn', 'tdk', 'berhasil', 'sdh', 'komplain', 'melalui', 'email', 'tapi', 'masalah', 'sy', 'tdk', 'diselesaikan', 'anda', 'membaca', 'ini', 'jgn', 'memakai', 'ajaib', 'kripto', 'pd', 'saat', 'ini', 'krn', 'sgt', 'merugikan', 'sistem', 'di', 'aplikasi', 'sebagai', 'pengguna', 'kantor', 'pusatnya', 'saja', 'di', 'neo', 'soho', 'tdk', 'ada', 'org', 'kaya', 'kantor', 'kuburan']","['user', 'sgt', 'dirugikan', 'krn', 'withdrawn', 'tdk', 'berhasil', 'sdh', 'komplain', 'email', 'sy', 'tdk', 'diselesaikan', 'membaca', 'jgn', 'memakai', 'ajaib', 'kripto', 'pd', 'krn', 'sgt', 'merugikan', 'sistem', 'aplikasi', 'pengguna', 'kantor', 'pusatnya', 'neo', 'soho', 'tdk', 'org', 'kaya', 'kantor', 'kuburan']",user sgt dirugikan krn withdrawn tdk berhasil sdh komplain email sy tdk diselesaikan membaca jgn memakai ajaib kripto pd krn sgt merugikan sistem aplikasi pengguna kantor pusatnya neo soho tdk org kaya kantor kuburan
